,vehicle_id,linha_gps,linha_gtfs,distance,trip_id,departure_time,arrival_time,trajectory_type,elapsed_time,average_speed,hour
56719,30540,13,13,24853.9,13_1_U,2021-08-04 04:25:00,2021-08-04 05:00:00,1,35,42.6,2021-08-04 04:00:00
56727,30540,13,13,24853.9,13_1_U,2021-08-11 13:00:00,2021-08-11 13:35:00,1,35,42.6,2021-08-11 13:00:00
56728,30540,13,13,24853.9,13_1_U,2021-08-11 15:10:00,2021-08-11 15:50:00,1,40,37.3,2021-08-11 15:00:00
56729,30540,13,13,24853.9,13_1_U,2021-08-11 17:00:00,2021-08-11 17:35:00,1,35,42.6,2021-08-11 17:00:00
56736,30540,18,18,19662.8,18_0_U,2021-08-09 04:35:00,2021-08-09 05:10:00,1,35,33.7,2021-08-09 04:00:00
56744,30540,18,18,19691.5,18_1_U,2021-08-09 05:15:00,2021-08-09 05:50:00,1,35,33.8,2021-08-09 05:00:00
56786,30540,20,20,30340.3,20_0_U,2021-08-05 04:15:00,2021-08-05 05:05:00,1,50,36.4,2021-08-05 04:00:00
56787,30540,20,20,30340.3,20_0_U,2021-08-05 06:05:00,2021-08-05 07:55:00,1,110,16.5,2021-08-05 06:00:00
56800,30540,20,20,30700.2,20_1_U,2021-08-05 03:05:00,2021-08-05 04:15:00,1,70,26.3,2021-08-05 03:00:00
56801,30540,20,20,30700.2,20_1_U,2021-08-05 05:15:00,2021-08-05 06:05:00,1,50,36.8,2021-08-05 05:00:00
56802,30540,20,20,30700.2,20_1_U,2021-08-05 07:55:00,2021-08-05 09:05:00,1,70,26.3,2021-08-05 07:00:00
56806,30540,22,22,6199.3,22_0_U,2021-07-13 14:05:00,2021-07-13 14:30:00,1,25,14.9,2021-07-13 14:00:00
56807,30540,22,22,6199.3,22_0_U,2021-07-13 14:55:00,2021-07-13 15:05:00,1,10,37.2,2021-07-13 14:00:00
56808,30540,22,22,6199.3,22_0_U,2021-07-13 15:35:00,2021-07-13 15:55:00,1,20,18.6,2021-07-13 15:00:00
56809,30540,22,22,6199.3,22_0_U,2021-07-14 14:15:00,2021-07-14 14:30:00,1,15,24.8,2021-07-14 14:00:00
56812,30540,22,22,6199.3,22_0_U,2021-07-15 02:25:00,2021-07-15 02:40:00,1,15,24.8,2021-07-15 02:00:00
56813,30540,22,22,6199.3,22_0_U,2021-07-15 03:15:00,2021-07-15 03:25:00,1,10,37.2,2021-07-15 03:00:00
56816,30540,22,22,6199.3,22_0_U,2021-07-23 16:25:00,2021-07-23 17:00:00,1,35,10.6,2021-07-23 16:00:00
56829,30540,22,22,6199.3,22_0_U,2021-08-01 14:05:00,2021-08-01 14:20:00,1,15,24.8,2021-08-01 14:00:00
56830,30540,22,22,6199.3,22_0_U,2021-08-01 14:50:00,2021-08-01 15:05:00,1,15,24.8,2021-08-01 14:00:00
56831,30540,22,22,6199.3,22_0_U,2021-08-01 16:15:00,2021-08-01 16:30:00,1,15,24.8,2021-08-01 16:00:00
56832,30540,22,22,6199.3,22_0_U,2021-08-01 16:50:00,2021-08-01 17:10:00,1,20,18.6,2021-08-01 16:00:00
56833,30540,22,22,6199.3,22_0_U,2021-08-01 17:45:00,2021-08-01 17:55:00,1,10,37.2,2021-08-01 17:00:00
56840,30540,22,22,6199.3,22_0_U,2021-08-10 13:15:00,2021-08-10 13:35:00,1,20,18.6,2021-08-10 13:00:00
56841,30540,22,22,6199.3,22_0_U,2021-08-10 13:55:00,2021-08-10 14:10:00,1,15,24.8,2021-08-10 13:00:00
56842,30540,22,22,6199.3,22_0_U,2021-08-10 14:40:00,2021-08-10 15:00:00,1,20,18.6,2021-08-10 14:00:00
56848,30540,22,22,6330.1,22_1_U,2021-07-13 13:50:00,2021-07-13 14:10:00,1,20,19.0,2021-07-13 13:00:00
56849,30540,22,22,6330.1,22_1_U,2021-07-13 14:35:00,2021-07-13 14:50:00,1,15,25.3,2021-07-13 14:00:00
56850,30540,22,22,6330.1,22_1_U,2021-07-13 15:15:00,2021-07-13 15:35:00,1,20,19.0,2021-07-13 15:00:00
56852,30540,22,22,6330.1,22_1_U,2021-07-14 14:35:00,2021-07-14 14:50:00,1,15,25.3,2021-07-14 14:00:00
56856,30540,22,22,6330.1,22_1_U,2021-07-15 02:55:00,2021-07-15 03:15:00,1,20,19.0,2021-07-15 02:00:00
56858,30540,22,22,6330.1,22_1_U,2021-07-15 15:25:00,2021-07-15 15:40:00,1,15,25.3,2021-07-15 15:00:00
56860,30540,22,22,6330.1,22_1_U,2021-07-20 03:15:00,2021-07-20 03:35:00,1,20,19.0,2021-07-20 03:00:00
56861,30540,22,22,6330.1,22_1_U,2021-07-20 03:55:00,2021-07-20 04:10:00,1,15,25.3,2021-07-20 03:00:00
56862,30540,22,22,6330.1,22_1_U,2021-07-23 16:15:00,2021-07-23 16:25:00,1,10,38.0,2021-07-23 16:00:00
56876,30540,22,22,6330.1,22_1_U,2021-08-01 14:30:00,2021-08-01 14:40:00,1,10,38.0,2021-08-01 14:00:00
56877,30540,22,22,6330.1,22_1_U,2021-08-01 17:25:00,2021-08-01 17:35:00,1,10,38.0,2021-08-01 17:00:00
56886,30540,22,22,6330.1,22_1_U,2021-08-10 11:10:00,2021-08-10 11:25:00,1,15,25.3,2021-08-10 11:00:00
56887,30540,22,22,6330.1,22_1_U,2021-08-10 12:00:00,2021-08-10 12:15:00,1,15,25.3,2021-08-10 12:00:00
56888,30540,22,22,6330.1,22_1_U,2021-08-10 13:00:00,2021-08-10 13:15:00,1,15,25.3,2021-08-10 13:00:00
56889,30540,22,22,6330.1,22_1_U,2021-08-10 13:35:00,2021-08-10 13:55:00,1,20,19.0,2021-08-10 13:00:00
56890,30540,22,22,6330.1,22_1_U,2021-08-10 14:15:00,2021-08-10 14:30:00,1,15,25.3,2021-08-10 14:00:00
56898,30540,25A,25A,25077.8,25A_0_U,2021-07-21 13:00:00,2021-07-21 13:50:00,1,50,30.1,2021-07-21 13:00:00
56899,30540,25A,25A,25077.8,25A_0_U,2021-07-21 15:00:00,2021-07-21 15:55:00,1,55,27.4,2021-07-21 15:00:00
56904,30540,25A,25A,25077.8,25A_0_U,2021-07-22 10:25:00,2021-07-22 11:15:00,1,50,30.1,2021-07-22 10:00:00
56905,30540,25A,25A,25077.8,25A_0_U,2021-07-22 13:10:00,2021-07-22 13:55:00,1,45,33.4,2021-07-22 13:00:00
56906,30540,25A,25A,25077.8,25A_0_U,2021-07-22 15:15:00,2021-07-22 16:15:00,1,60,25.1,2021-07-22 15:00:00
56913,30540,25A,25A,25077.8,25A_0_U,2021-07-24 03:20:00,2021-07-24 04:05:00,1,45,33.4,2021-07-24 03:00:00
56914,30540,25A,25A,25077.8,25A_0_U,2021-07-24 05:20:00,2021-07-24 06:00:00,1,40,37.6,2021-07-24 05:00:00
56917,30540,25A,25A,25077.8,25A_0_U,2021-07-25 04:45:00,2021-07-25 05:25:00,1,40,37.6,2021-07-25 04:00:00
56918,30540,25A,25A,25077.8,25A_0_U,2021-07-25 06:30:00,2021-07-25 07:45:00,1,75,20.1,2021-07-25 06:00:00
56919,30540,25A,25A,25077.8,25A_0_U,2021-07-25 09:20:00,2021-07-25 10:00:00,1,40,37.6,2021-07-25 09:00:00
56920,30540,25A,25A,25077.8,25A_0_U,2021-07-26 01:55:00,2021-07-26 02:30:00,1,35,43.0,2021-07-26 01:00:00
56930,30540,25A,25A,25077.8,25A_0_U,2021-08-01 03:30:00,2021-08-01 03:55:00,1,25,60.2,2021-08-01 03:00:00
56931,30540,25A,25A,25077.8,25A_0_U,2021-08-01 05:15:00,2021-08-01 06:00:00,1,45,33.4,2021-08-01 05:00:00
56932,30540,25A,25A,25077.8,25A_0_U,2021-08-01 07:00:00,2021-08-01 08:20:00,1,80,18.8,2021-08-01 07:00:00
56945,30540,25A,25A,25077.8,25A_0_U,2021-08-11 06:20:00,2021-08-11 07:00:00,1,40,37.6,2021-08-11 06:00:00
56958,30540,25A,25A,24959.6,25A_1_U,2021-07-21 12:15:00,2021-07-21 13:00:00,1,45,33.3,2021-07-21 12:00:00
56959,30540,25A,25A,24959.6,25A_1_U,2021-07-21 13:50:00,2021-07-21 14:50:00,1,60,25.0,2021-07-21 13:00:00
56960,30540,25A,25A,24959.6,25A_1_U,2021-07-21 17:35:00,2021-07-21 19:35:00,1,120,12.5,2021-07-21 17:00:00
56965,30540,25A,25A,24959.6,25A_1_U,2021-07-22 11:40:00,2021-07-22 12:25:00,1,45,33.3,2021-07-22 11:00:00
56966,30540,25A,25A,24959.6,25A_1_U,2021-07-22 13:50:00,2021-07-22 14:55:00,1,65,23.0,2021-07-22 13:00:00
56973,30540,25A,25A,24959.6,25A_1_U,2021-07-24 01:35:00,2021-07-24 03:00:00,1,85,17.6,2021-07-24 01:00:00
56974,30540,25A,25A,24959.6,25A_1_U,2021-07-24 04:20:00,2021-07-24 05:05:00,1,45,33.3,2021-07-24 04:00:00
56975,30540,25A,25A,24959.6,25A_1_U,2021-07-24 06:10:00,2021-07-24 06:50:00,1,40,37.4,2021-07-24 06:00:00
56976,30540,25A,25A,24959.6,25A_1_U,2021-07-24 09:15:00,2021-07-24 10:25:00,1,70,21.4,2021-07-24 09:00:00
56978,30540,25A,25A,24959.6,25A_1_U,2021-07-25 03:55:00,2021-07-25 04:40:00,1,45,33.3,2021-07-25 03:00:00
56979,30540,25A,25A,24959.6,25A_1_U,2021-07-25 05:40:00,2021-07-25 06:25:00,1,45,33.3,2021-07-25 05:00:00
56980,30540,25A,25A,24959.6,25A_1_U,2021-07-25 08:00:00,2021-07-25 08:55:00,1,55,27.2,2021-07-25 08:00:00
56981,30540,25A,25A,24959.6,25A_1_U,2021-07-25 10:20:00,2021-07-25 11:00:00,1,40,37.4,2021-07-25 10:00:00
56989,30540,25A,25A,24959.6,25A_1_U,2021-07-31 18:50:00,2021-07-31 19:25:00,1,35,42.8,2021-07-31 18:00:00
56991,30540,25A,25A,24959.6,25A_1_U,2021-08-01 04:15:00,2021-08-01 04:55:00,1,40,37.4,2021-08-01 04:00:00
56992,30540,25A,25A,24959.6,25A_1_U,2021-08-01 06:15:00,2021-08-01 06:55:00,1,40,37.4,2021-08-01 06:00:00
56993,30540,25A,25A,24959.6,25A_1_U,2021-08-01 08:25:00,2021-08-01 09:10:00,1,45,33.3,2021-08-01 08:00:00
57008,30540,25A,25A,24959.6,25A_1_U,2021-08-11 07:30:00,2021-08-11 08:10:00,1,40,37.4,2021-08-11 07:00:00
57038,30540,35A,35A,26150.9,35A_0_U,2021-07-28 01:25:00,2021-07-28 02:15:00,1,50,31.4,2021-07-28 01:00:00
57040,30540,35A,35A,26150.9,35A_0_U,2021-07-29 10:25:00,2021-07-29 11:25:00,1,60,26.2,2021-07-29 10:00:00
57041,30540,35A,35A,26150.9,35A_0_U,2021-07-29 13:05:00,2021-07-29 14:20:00,1,75,20.9,2021-07-29 13:00:00
57042,30540,35A,35A,26150.9,35A_0_U,2021-07-29 15:55:00,2021-07-29 17:05:00,1,70,22.4,2021-07-29 15:00:00
57043,30540,35A,35A,26150.9,35A_0_U,2021-07-30 04:25:00,2021-07-30 05:25:00,1,60,26.2,2021-07-30 04:00:00
57044,30540,35A,35A,26150.9,35A_0_U,2021-07-30 11:55:00,2021-07-30 13:00:00,1,65,24.1,2021-07-30 11:00:00
57047,30540,35A,35A,26150.9,35A_0_U,2021-08-02 02:50:00,2021-08-02 03:55:00,1,65,24.1,2021-08-02 02:00:00
57048,30540,35A,35A,26150.9,35A_0_U,2021-08-02 05:25:00,2021-08-02 06:35:00,1,70,22.4,2021-08-02 05:00:00
57055,30540,35A,35A,26166.0,35A_1_U,2021-07-28 02:35:00,2021-07-28 03:45:00,1,70,22.4,2021-07-28 02:00:00
57057,30540,35A,35A,26166.0,35A_1_U,2021-07-29 11:45:00,2021-07-29 12:55:00,1,70,22.4,2021-07-29 11:00:00
57058,30540,35A,35A,26166.0,35A_1_U,2021-07-29 14:35:00,2021-07-29 15:45:00,1,70,22.4,2021-07-29 14:00:00
57059,30540,35A,35A,26166.0,35A_1_U,2021-07-30 05:35:00,2021-07-30 06:40:00,1,65,24.2,2021-07-30 05:00:00
57060,30540,35A,35A,26166.0,35A_1_U,2021-08-02 01:40:00,2021-08-02 02:40:00,1,60,26.2,2021-08-02 01:00:00
57061,30540,35A,35A,26166.0,35A_1_U,2021-08-02 04:10:00,2021-08-02 05:20:00,1,70,22.4,2021-08-02 04:00:00
57064,30540,35A,35A,26166.0,35A_1_U,2021-08-09 12:25:00,2021-08-09 14:00:00,1,95,16.5,2021-08-09 12:00:00
57113,30540,41,41,19498.7,41_0_U,2021-08-06 15:15:00,2021-08-06 16:10:00,1,55,21.3,2021-08-06 15:00:00
57118,30540,41,41,19776.8,41_1_U,2021-08-06 16:35:00,2021-08-06 17:15:00,1,40,29.7,2021-08-06 16:00:00
57121,30540,46,46,28662.6,46_0_U,2021-07-14 00:40:00,2021-07-14 01:45:00,1,65,26.5,2021-07-14 00:00:00
57122,30540,46,46,28662.6,46_0_U,2021-07-14 03:30:00,2021-07-14 04:35:00,1,65,26.5,2021-07-14 03:00:00
57125,30540,46,46,28662.6,46_0_U,2021-07-21 01:40:00,2021-07-21 02:25:00,1,45,38.2,2021-07-21 01:00:00
57131,30540,46,46,28662.6,46_0_U,2021-08-12 01:40:00,2021-08-12 02:30:00,1,50,34.4,2021-08-12 01:00:00
57132,30540,46,46,28662.6,46_0_U,2021-08-12 04:20:00,2021-08-12 05:30:00,1,70,24.6,2021-08-12 04:00:00
57133,30540,46,46,28662.6,46_0_U,2021-08-12 12:25:00,2021-08-12 13:35:00,1,70,24.6,2021-08-12 12:00:00
57134,30540,46,46,28662.6,46_0_U,2021-08-12 15:05:00,2021-08-12 16:10:00,1,65,26.5,2021-08-12 15:00:00
57137,30540,46,46,28209.2,46_1_U,2021-07-14 02:00:00,2021-07-14 02:50:00,1,50,33.9,2021-07-14 02:00:00
57138,30540,46,46,28209.2,46_1_U,2021-07-14 04:55:00,2021-07-14 06:05:00,1,70,24.2,2021-07-14 04:00:00
57140,30540,46,46,28209.2,46_1_U,2021-07-21 03:05:00,2021-07-21 04:05:00,1,60,28.2,2021-07-21 03:00:00
57145,30540,46,46,28209.2,46_1_U,2021-08-12 03:05:00,2021-08-12 04:15:00,1,70,24.2,2021-08-12 03:00:00
57146,30540,46,46,28209.2,46_1_U,2021-08-12 08:25:00,2021-08-12 09:20:00,1,55,30.8,2021-08-12 08:00:00
57147,30540,46,46,28209.2,46_1_U,2021-08-12 11:15:00,2021-08-12 12:10:00,1,55,30.8,2021-08-12 11:00:00
57148,30540,46,46,28209.2,46_1_U,2021-08-12 13:45:00,2021-08-12 14:45:00,1,60,28.2,2021-08-12 13:00:00
57149,30540,46,46,28209.2,46_1_U,2021-08-12 16:15:00,2021-08-12 17:05:00,1,50,33.9,2021-08-12 16:00:00
57166,30540,51,51,20510.7,51_0_U,2021-08-05 16:45:00,2021-08-05 17:20:00,1,35,35.2,2021-08-05 16:00:00
57167,30540,51,51,20510.7,51_0_U,2021-08-05 18:20:00,2021-08-05 18:50:00,1,30,41.0,2021-08-05 18:00:00
57168,30540,51,51,20510.7,51_0_U,2021-08-05 20:00:00,2021-08-05 20:25:00,1,25,49.2,2021-08-05 20:00:00
57170,30540,51,51,20510.7,51_0_U,2021-08-06 03:05:00,2021-08-06 03:30:00,1,25,49.2,2021-08-06 03:00:00
57171,30540,51,51,20510.7,51_0_U,2021-08-06 04:40:00,2021-08-06 05:10:00,1,30,41.0,2021-08-06 04:00:00
57172,30540,51,51,20510.7,51_0_U,2021-08-06 06:20:00,2021-08-06 08:20:00,1,120,10.3,2021-08-06 06:00:00
57173,30540,51,51,20510.7,51_0_U,2021-08-06 10:50:00,2021-08-06 11:30:00,1,40,30.8,2021-08-06 10:00:00
57174,30540,51,51,20510.7,51_0_U,2021-08-06 12:20:00,2021-08-06 12:50:00,1,30,41.0,2021-08-06 12:00:00
57175,30540,51,51,20510.7,51_0_U,2021-08-06 13:55:00,2021-08-06 14:40:00,1,45,27.3,2021-08-06 13:00:00
57180,30540,51,51,20568.3,51_1_U,2021-08-05 17:35:00,2021-08-05 18:05:00,1,30,41.1,2021-08-05 17:00:00
57181,30540,51,51,20568.3,51_1_U,2021-08-05 18:55:00,2021-08-05 19:25:00,1,30,41.1,2021-08-05 18:00:00
57182,30540,51,51,20568.3,51_1_U,2021-08-05 20:40:00,2021-08-05 21:05:00,1,25,49.4,2021-08-05 20:00:00
57183,30540,51,51,20568.3,51_1_U,2021-08-06 02:25:00,2021-08-06 02:50:00,1,25,49.4,2021-08-06 02:00:00
57184,30540,51,51,20568.3,51_1_U,2021-08-06 04:00:00,2021-08-06 04:35:00,1,35,35.3,2021-08-06 04:00:00
57185,30540,51,51,20568.3,51_1_U,2021-08-06 05:15:00,2021-08-06 05:50:00,1,35,35.3,2021-08-06 05:00:00
57186,30540,51,51,20568.3,51_1_U,2021-08-06 08:35:00,2021-08-06 09:05:00,1,30,41.1,2021-08-06 08:00:00
57187,30540,51,51,20568.3,51_1_U,2021-08-06 11:30:00,2021-08-06 12:05:00,1,35,35.3,2021-08-06 11:00:00
57188,30540,51,51,20568.3,51_1_U,2021-08-06 13:00:00,2021-08-06 13:30:00,1,30,41.1,2021-08-06 13:00:00
57189,30540,51,51,20568.3,51_1_U,2021-08-06 14:40:00,2021-08-06 15:10:00,1,30,41.1,2021-08-06 14:00:00
57192,30540,51A,51A,23116.3,51A_0_U,2021-07-15 03:35:00,2021-07-15 04:10:00,1,35,39.6,2021-07-15 03:00:00
57195,30540,51A,51A,23116.3,51A_0_U,2021-07-29 04:00:00,2021-07-29 04:30:00,1,30,46.2,2021-07-29 04:00:00
57197,30540,51A,51A,23116.3,51A_0_U,2021-08-10 03:15:00,2021-08-10 03:55:00,1,40,34.7,2021-08-10 03:00:00
